2899047,Discovering scene categories by information projection and cluster sampling.,CVPR,2010
2899088,Visual tracking via incremental self-tuning particle filtering on the affine group.,CVPR,2010
2898851,Line matching leveraged by point correspondences.,CVPR,2010
2898949,Noise-optimal capture for high dynamic range photography.,CVPR,2010
2899034,Regenerative morphing.,CVPR,2010
2898974,Automatic attribution of ancient Roman imperial coins.,CVPR,2010
2898953,Silhouette transformation based on walking speed for gait identification.,CVPR,2010
2899093,Online multi-class LPBoost.,CVPR,2010
2898977,Object-to-object color transfer: Optimal flows and SMSP transformations.,CVPR,2010
2898802,Adaptive generic learning for face recognition from a single sample per person.,CVPR,2010
2899027,Multi-target tracking by on-line learned discriminative appearance models.,CVPR,2010
2899007,Covering trees and lower-bounds on quadratic assignment.,CVPR,2010
2898907,Segmentation of building facades using procedural shape priors.,CVPR,2010
2898969,Unsupervised detection and segmentation of identical objects.,CVPR,2010
2899032,Tracking people interacting with objects.,CVPR,2010
2898824,On detection of multiple object instances using hough transforms.,CVPR,2010
2898850,Denoising vs. deblurring: HDR imaging techniques using moving cameras.,CVPR,2010
2898861,Surface color estimation based on inter- and intra-pixel relationships in outdoor scenes.,CVPR,2010
2898892,Performance evaluation of color correction approaches for automatic multi-view image and video stitching.,CVPR,2010
2899014,Far-sighted active learning on a budget for image and video recognition.,CVPR,2010
2898989,Beyond active noun tagging: Modeling contextual interactions for multi-class active learning.,CVPR,2010
2898785,Surface extraction from binary volumes with higher-order smoothness.,CVPR,2010
2899080,The phase only transform for unsupervised surface defect detection.,CVPR,2010
2898799,Geometric properties of multiple reflections in catadioptric camera with two planar mirrors.,CVPR,2010
2898838,Coded exposure imaging for projective motion deblurring.,CVPR,2010
2898811,3D Shape correspondence by isometry-driven greedy optimization.,CVPR,2010
2898807,An online approach: Learning-Semantic-Scene-by-Tracking and Tracking-by-Learning-Semantic-Scene.,CVPR,2010
2898996,Fast global optimization of curvature.,CVPR,2010
2898769,Learning mid-level features for recognition.,CVPR,2010
2898897,Multisensor-fusion for 3D full-body human motion capture.,CVPR,2010
2898888,Image webs: Computing and exploiting connectivity in image collections.,CVPR,2010
2898841,Probabilistic models for supervised dictionary learning.,CVPR,2010
2898835,Simultaneous pose  correspondence and non-rigid shape.,CVPR,2010
2899099,Dense non-rigid surface registration using high-order graph matching.,CVPR,2010
2899074,Beyond trees: MRF inference via outer-planar decomposition.,CVPR,2010
2898929,Parallel and distributed graph cuts by dual decomposition.,CVPR,2010
2898813,Local features are not lonely - Laplacian sparse coding for image classification.,CVPR,2010
2898814,Context-constrained hallucination for image super-resolution.,CVPR,2010
2898778,High-resolution modeling of moving and deforming objects using sparse geometric and dense photometric measurements.,CVPR,2010
2898943,Improving the efficiency of hierarchical structure-and-motion.,CVPR,2010
2898777,Robust classification of objects  faces  and flowers using natural image statistics.,CVPR,2010
2898906,Multi-view structure computation without explicitly estimating motion.,CVPR,2010
2898828,Player localization using multiple static cameras for sports visualization.,CVPR,2010
2898982,An extension of multifactor analysis for face recognition based on submanifold learning.,CVPR,2010
2899085,Personalization of image enhancement.,CVPR,2010
2898916,Recovering fluid-type motions using Navier-Stokes potential flow.,CVPR,2010
2898852,Efficient action spotting based on a spacetime oriented structure representation.,CVPR,2010
2899049,Single image depth estimation from predicted semantic labels.,CVPR,2010
2899039,Spherical embeddings for non-Euclidean dissimilarities.,CVPR,2010
2898875,Safety in numbers: Learning categories from few examples with multi model knowledge transfer.,CVPR,2010
2898762,An object-dependent hand pose prior from sparse training data.,CVPR,2010
2898956,Object separation in x-ray image sets.,CVPR,2010
2899048,Efficient piecewise learning for conditional random fields.,CVPR,2010
2898900,Efficient joint 2D and 3D palmprint matching with alignment refinement.,CVPR,2010
2898952,Making specific features less discriminative to improve point-based 3D object recognition.,CVPR,2010
2898758,Reading between the lines: Object localization using implicit cues from image tags.,CVPR,2010
2898992,Detecting and parsing architecture at city scale from range data.,CVPR,2010
2899045,Gesture recognition by learning local motion signatures.,CVPR,2010
2899060,p norm multiple kernel Fisher discriminant analysis for object and image categorisation.,CVPR,2010
2899073,Curious snakes: A minimum latency solution to the cluttered background problem in active contours.,CVPR,2010
2898788,Rectification of figures and photos in document images using bounding box interface.,CVPR,2010
2899020,Neuron geometry extraction by perceptual grouping in ssTEM images.,CVPR,2010
2899096,Interest seam image.,CVPR,2010
2898942,Accurate 3D face reconstruction from weakly calibrated wide baseline images with profile contours.,CVPR,2010
2898763,Pushing the envelope of modern methods for bundle adjustment.,CVPR,2010
2898754,Hybrid shift map for video retargeting.,CVPR,2010
2898885,Model globally  match locally: Efficient and robust 3D object recognition.,CVPR,2010
2898842,Spatialized epitome and its applications.,CVPR,2010
2898772,Combining discriminative and generative methods for 3D deformable surface and articulated pose reconstruction.,CVPR,2010
2898965,Clustering dynamic textures with the hierarchical EM algorithm.,CVPR,2010
2898864,CRAM: Compact representation of actions in movies.,CVPR,2010
2898944,Grouplet: A structured image representation for recognizing human and object interactions.,CVPR,2010
2899015,Tracking with local spatio-temporal motion patterns in extremely crowded scenes.,CVPR,2010
2899038,Efficient filter flow for space-variant multiframe blind deconvolution.,CVPR,2010
2898979,Morphological snakes.,CVPR,2010
2898951,Free-shape subwindow search for object localization.,CVPR,2010
2898889,Increasing depth resolution of electron microscopy of neural circuits using sparse tomographic reconstruction.,CVPR,2010
2899095,Learning from interpolated images using neural networks for digital forensics.,CVPR,2010
2898844,Classification and clustering via dictionary learning with structured incoherence and shared features.,CVPR,2010
2898930,Natural gradients for deformable registration.,CVPR,2010
2899086,Sign ambiguity resolution for phase demodulation in interferometry with application to prelens tear film analysis.,CVPR,2010
2899021,Modeling and estimating persistent motion with geometric flows.,CVPR,2010
2898908,Cost-sensitive subspace learning for face recognition.,CVPR,2010
2898955,Calibration-free gaze sensing using saliency maps.,CVPR,2010
2899006,Action unit detection with segment-based SVMs.,CVPR,2010
2899016,Evaluation of stereo confidence indoors and outdoors.,CVPR,2010
2899059,A theory of phase-sensitive rotation invariance with spherical harmonic and moment-based representations.,CVPR,2010
2899030,Fast pattern matching using orthogonal Haar transform.,CVPR,2010
2898991,Automatic discovery of meaningful object parts with latent CRFs.,CVPR,2010
2899054,A constant-space belief propagation algorithm for stereo matching.,CVPR,2010
2898849,Topic regression multi-modal Latent Dirichlet Allocation for image annotation.,CVPR,2010
2898867,A diffusion approach to seeded image segmentation.,CVPR,2010
2898791,Many-to-one contour matching for describing and discriminating object shape.,CVPR,2010
2898786,Axial light field for curved mirrors: Reflect your perspective  widen your view.,CVPR,2010
2899050,Transductive segmentation of live video with non-stationary background.,CVPR,2010
2898753,Towards general motion-based face recognition.,CVPR,2010
2898904,Simultaneous point matching and 3D deformable surface reconstruction.,CVPR,2010
2899005,Lymph node detection in 3-D chest CT using a spatial prior probability.,CVPR,2010
2898890,Global and local isometry-invariant descriptor for 3D shape comparison and partial matching.,CVPR,2010
2899065,Multi-view scene flow estimation: A view centered variational approach.,CVPR,2010
2898918,A probabilistic image jigsaw puzzle solver.,CVPR,2010
2898877,Object detection via boundary structure segmentation.,CVPR,2010
2898886,Face recognition with learning-based descriptor.,CVPR,2010
2899037,Scene understanding by statistical modeling of motion patterns.,CVPR,2010
2899090,Dynamic surface matching by geodesic mapping for 3D animation transfer.,CVPR,2010
2899022,Energy minimization for linear envelope MRFs.,CVPR,2010
2898895,Food recognition using statistics of pairwise local features.,CVPR,2010
2898915,Model-based respiratory motion compensation for image-guided cardiac interventions.,CVPR,2010
2899061,Modeling pixel means and covariances using factorized third-order boltzmann machines.,CVPR,2010
2899072,Multiview constraints in frequency space and camera calibration from unsynchronized images.,CVPR,2010
2898966,Model evolution: An incremental approach to non-rigid structure from motion.,CVPR,2010
2898764,Direct image alignment of projector-camera systems with planar surfaces.,CVPR,2010
2898759,Minimum length in the tangent bundle as a model for curve completion.,CVPR,2010
2899083,Automatic image annotation using group sparsity.,CVPR,2010
2898771,Efficient computation of robust low-rank matrix approximations in the presence of missing data using the L1 norm.,CVPR,2010
2899078,Measuring visual saliency by Site Entropy Rate.,CVPR,2010
2899012,Visual classification with multi-task joint sparse representation.,CVPR,2010
2898765,Exploiting hierarchical context on a large database of object categories.,CVPR,2010
2898985,Dynamical binary latent variable models for 3D human pose tracking.,CVPR,2010
2898801,3D Scene priors for road detection.,CVPR,2010
2898826,3D reconstruction of glossy surfaces using stereo cameras and projector-display.,CVPR,2010
2898774,Heterogeneous Conditional Random Field: Realizing joint detection and segmentation of cell regions in microscopic images.,CVPR,2010
2898843,Growing semantically meaningful models for visual SLAM.,CVPR,2010
2898783,Parallel graph-cuts by adaptive bottom-up merging.,CVPR,2010
2898999,Sufficient dimension reduction for visual sequence classification.,CVPR,2010
2899003,Asymmetric region-to-image matching for comparing images with generic object categories.,CVPR,2010
2898994,Talking pictures: Temporal grouping and dialog-supervised person recognition.,CVPR,2010
2898940,Dynamic and scalable large scale image reconstruction.,CVPR,2010
2899029,Monocular SLAM with locally planar landmarks via geometric rao-blackwellized particle filtering on Lie groups.,CVPR,2010
2898822,SUN database: Large-scale scene recognition from abbey to zoo.,CVPR,2010
2898804,Probabilistic temporal inference on reconstructed 3D scenes.,CVPR,2010
2898819,Contour people: A parameterized model of 2D articulated human shape.,CVPR,2010
2899071,Total Bregman divergence and its applications to shape retrieval.,CVPR,2010
2898868,Diffusion filtering without parameter tuning: Models and inference tools.,CVPR,2010
2899062,Unsupervised discovery of facial events.,CVPR,2010
2898840,Optimal coded sampling for temporal super-resolution.,CVPR,2010
2898970,Modeling pixel process with scale invariant local patterns for background subtraction in complex scenes.,CVPR,2010
2898975,Finding meaning on YouTube: Tag recommendation and category discovery.,CVPR,2010
2898927,Motion estimation with non-local total variation regularization.,CVPR,2010
2898963,iCoseg: Interactive co-segmentation with intelligent scribble guidance.,CVPR,2010
2898839,Building reconstruction using manhattan-world grammars.,CVPR,2010
2898837,Sensor saturation in Fourier multiplexed imaging.,CVPR,2010
2898958,Detecting and sketching the common.,CVPR,2010
2898862,Using optical defocus to denoise.,CVPR,2010
2898984,Breaking the interactive bottleneck in multi-class classification with active selection and binary feedback.,CVPR,2010
2898945,Gradient-directed composition of multi-exposure images.,CVPR,2010
2898910,Optimizing kd-trees for scalable visual descriptor indexing.,CVPR,2010
2899053,A new texture descriptor using multifractal analysis in multi-orientation wavelet pyramid.,CVPR,2010
2898784,Compact projection: Simple and efficient near neighbor search with practical memory requirements.,CVPR,2010
2899046,A study on continuous max-flow and min-cut approaches.,CVPR,2010
2898789,Learning weights for codebook in image classification and retrieval.,CVPR,2010
2898922,A generative perspective on MRFs in low-level vision.,CVPR,2010
2898993,Human identity recognition in aerial images.,CVPR,2010
2898928,New features and insights for pedestrian detection.,CVPR,2010
2899066,Estimating optical properties of layered surfaces using the spider model.,CVPR,2010
2899043,Sparse representation using nonnegative curds and whey.,CVPR,2010
2898909,Global and efficient self-similarity for object classification and detection.,CVPR,2010
2899089,Triangulation made easy.,CVPR,2010
2899084,A Steiner tree approach to efficient object detection.,CVPR,2010
2898936,3D morphable model construction for robust ear and face recognition.,CVPR,2010
2899079,A square-root sampling approach to fast histogram-based search.,CVPR,2010
2899004,Fast directional chamfer matching.,CVPR,2010
2898986,ARISTA - image search to annotation on billions of web photos.,CVPR,2010
2898898,Pareto-optimal dictionaries for signatures.,CVPR,2010
2898773,Robust piecewise-planar 3D reconstruction and completion from large-scale unstructured point data.,CVPR,2010
2898798,Robust video denoising using low rank matrix completion.,CVPR,2010
2898820,Learning 3D shape from a single facial image via non-linear manifold embedding and alignment.,CVPR,2010
2898901,Convex shape decomposition.,CVPR,2010
